2021-09-09 13:34:55.649426,353.15
2021-09-09 13:40:00.861702,353.15
2021-09-09 13:45:05.183068,351.15
2021-09-09 13:50:09.889683,349.15
2021-09-09 13:55:14.975633,347.15
2021-09-09 14:00:19.460146,345.15
2021-09-09 14:05:24.071336,343.15
2021-09-09 14:10:28.667170,341.15
2021-09-09 14:15:33.298027,339.15
2021-09-09 14:20:38.100143,337.15
2021-09-09 14:25:42.921286,335.15
2021-09-09 14:30:48.239629,333.15
2021-09-09 14:35:53.215184,331.15
2021-09-09 14:40:58.199792,329.15
2021-09-09 14:46:03.925183,327.15
2021-09-09 14:51:09.355586,325.15
2021-09-09 14:56:14.481805,323.15
2021-09-09 15:01:19.808810,321.15
2021-09-09 15:06:25.173085,319.15
2021-09-09 15:11:30.775995,317.15
2021-09-09 15:16:36.341596,315.15
2021-09-09 15:21:41.791381,313.15
2021-09-09 15:26:47.282945,311.15
2021-09-09 15:31:52.954630,309.15
2021-09-09 15:37:00.092727,307.15
2021-09-09 15:42:05.859698,305.37
2021-09-09 15:47:11.479480,305.37
2021-09-09 15:52:17.324474,305.37
2021-09-09 15:57:23.132612,305.37
2021-09-09 16:02:28.946262,305.37
2021-09-09 16:07:34.940567,305.37
2021-09-09 16:12:40.888991,305.37
2021-09-09 16:17:46.863695,305.37
2021-09-09 16:22:52.975570,305.37
2021-09-09 16:27:59.980500,305.37
2021-09-09 16:33:06.102899,305.37
2021-09-09 16:38:12.377121,305.37
2021-09-09 16:43:19.126634,305.37
2021-09-09 16:48:25.451413,305.37
2021-09-09 16:53:31.878372,305.37
2021-09-09 16:58:38.307256,305.37
2021-09-09 17:03:45.036990,305.37
2021-09-09 17:08:51.659988,305.37
2021-09-09 17:13:58.315019,305.37
2021-09-09 17:19:05.508136,305.37
2021-09-09 17:24:12.358968,305.37
2021-09-09 17:29:19.139480,305.37
2021-09-09 17:34:25.838131,305.37
2021-09-09 17:39:32.644974,305.37
2021-09-09 17:44:39.528080,305.37
2021-09-09 17:49:46.382917,305.37
2021-09-09 17:54:53.756712,305.37
2021-09-09 18:00:00.751185,305.37
2021-09-09 18:05:08.233663,305.37
2021-09-09 18:10:15.415291,305.37
2021-09-09 18:15:22.927083,305.37
2021-09-09 18:20:30.299058,305.37
2021-09-09 18:25:37.616586,305.37
2021-09-09 18:30:45.071681,305.37
2021-09-09 18:35:52.624094,305.37
2021-09-09 18:41:00.238884,305.37
2021-09-09 18:46:08.323194,305.37
2021-09-09 18:51:16.011743,305.37
2021-09-09 18:56:23.698106,305.37
2021-09-09 19:01:31.492794,305.37
2021-09-09 19:06:39.391606,305.37
2021-09-09 19:11:47.264309,305.37
2021-09-09 19:16:55.190797,305.37
2021-09-09 19:22:03.577795,305.37
2021-09-09 19:27:11.670181,305.37
2021-09-09 19:32:19.852526,305.37
2021-09-09 19:37:28.095058,305.37
2021-09-09 19:42:36.622222,305.37
2021-09-09 19:47:44.890397,305.37
2021-09-09 19:52:53.295325,305.37
2021-09-09 19:58:02.116631,305.37
2021-09-09 20:03:10.565635,305.37
2021-09-09 20:08:19.138750,305.37
2021-09-09 20:13:27.732651,305.37
2021-09-09 20:18:36.281872,305.37
2021-09-09 20:23:45.089652,305.37
2021-09-09 20:28:53.952529,305.37
2021-09-09 20:34:03.072177,305.37
2021-09-09 20:39:12.073224,305.37
2021-09-09 20:44:20.962829,305.37
2021-09-09 20:49:29.858895,305.37
2021-09-09 20:54:38.974479,305.37
2021-09-09 20:59:48.187832,305.37
2021-09-09 21:04:57.603205,305.37
2021-09-09 21:10:07.144557,305.37
2021-09-09 21:15:16.856884,305.37
2021-09-09 21:20:26.647924,305.37
2021-09-09 21:25:36.153721,305.37
2021-09-09 21:30:45.738929,305.37
2021-09-09 21:35:55.291037,305.37
2021-09-09 21:41:04.938242,305.37
2021-09-09 21:46:14.631620,305.37
2021-09-09 21:51:24.316953,305.37
2021-09-09 21:56:34.133419,305.37
2021-09-09 22:01:43.954913,305.37
2021-09-09 22:06:54.343577,305.37
2021-09-09 22:12:04.356964,305.37
2021-09-09 22:17:14.493423,305.37
2021-09-09 22:22:24.717312,305.37
2021-09-09 22:27:34.872074,305.37
2021-09-09 22:32:45.283497,305.37
2021-09-09 22:37:55.526035,305.37
2021-09-09 22:43:06.273232,305.37
2021-09-09 22:48:16.546700,305.37
2021-09-09 22:53:26.999578,305.37
2021-09-09 22:58:37.506198,305.37
2021-09-09 23:03:48.159442,305.37
2021-09-09 23:08:58.848337,305.37
2021-09-09 23:14:09.579294,305.37
2021-09-09 23:19:20.246573,305.37
2021-09-09 23:24:31.122931,305.37
2021-09-09 23:29:42.082997,305.37
2021-09-09 23:34:52.962951,305.37
2021-09-09 23:40:04.724156,305.37
2021-09-09 23:45:15.749782,305.37
2021-09-09 23:50:26.667391,305.37
2021-09-09 23:55:38.671158,305.37
2021-09-10 00:00:50.247974,305.37
2021-09-10 00:06:01.595663,305.37
2021-09-10 00:11:13.070689,305.37
2021-09-10 00:16:24.469726,305.37
2021-09-10 00:21:35.988128,305.37
2021-09-10 00:26:47.523777,305.37
2021-09-10 00:31:59.126005,305.37
2021-09-10 00:37:11.071715,305.37
2021-09-10 00:42:22.868929,305.37
2021-09-10 00:47:34.533772,305.37
2021-09-10 00:52:46.528071,305.37
2021-09-10 00:57:58.916233,305.37
2021-09-10 01:03:10.804604,305.37
2021-09-10 01:08:22.980507,305.37
2021-09-10 01:13:35.149384,305.37
2021-09-10 01:18:48.003319,305.37
2021-09-10 01:24:00.321181,305.37
2021-09-10 01:29:12.617925,305.37
2021-09-10 01:34:24.879014,305.37
2021-09-10 01:39:37.254024,305.37
2021-09-10 01:44:49.730150,305.37
2021-09-10 01:50:02.191648,305.37
2021-09-10 01:55:15.264038,305.37
2021-09-10 02:00:27.811626,305.37
2021-09-10 02:05:41.009138,305.37
2021-09-10 02:10:53.823521,305.37
2021-09-10 02:16:07.027950,305.37
2021-09-10 02:21:20.091738,305.37
2021-09-10 02:26:33.374253,305.37
2021-09-10 02:31:46.447402,305.37
2021-09-10 02:37:00.202184,305.37
2021-09-10 02:42:13.511750,305.37
2021-09-10 02:47:26.643920,305.37
2021-09-10 02:52:40.078398,305.37
2021-09-10 02:57:53.852757,305.37
2021-09-10 03:03:07.115493,305.37
2021-09-10 03:08:20.602008,305.37
2021-09-10 03:13:34.066228,305.37
2021-09-10 03:18:47.701645,305.37
2021-09-10 03:24:01.338889,305.37
2021-09-10 03:29:15.080989,305.37
2021-09-10 03:34:28.700567,305.37
2021-09-10 03:39:42.583970,305.37
2021-09-10 03:44:56.813072,305.37
2021-09-10 03:50:10.660188,305.37
2021-09-10 03:55:24.821418,305.37
2021-09-10 04:00:38.840232,305.37
2021-09-10 04:05:53.626084,305.37
2021-09-10 04:11:07.904095,305.37
2021-09-10 04:16:22.077054,305.37
2021-09-10 04:21:36.536238,305.37
2021-09-10 04:26:51.008313,305.37
2021-09-10 04:32:05.342260,305.37
2021-09-10 04:37:19.960644,305.37
2021-09-10 04:42:34.463678,305.37
2021-09-10 04:47:49.181741,305.37
2021-09-10 04:53:03.935894,305.37
2021-09-10 04:58:19.091739,305.37
2021-09-10 05:03:33.950160,305.37
2021-09-10 05:08:48.827114,305.37
2021-09-10 05:14:03.753883,305.37
2021-09-10 05:19:18.855552,305.37
2021-09-10 05:24:34.042974,305.37
2021-09-10 05:29:49.087367,305.37
2021-09-10 05:35:04.145851,305.37
2021-09-10 05:40:19.523295,305.37
2021-09-10 05:45:34.902070,305.37
2021-09-10 05:50:50.149879,305.37
2021-09-10 05:56:06.083152,305.37
2021-09-10 06:01:21.600056,305.37
2021-09-10 06:06:37.246685,305.37
2021-09-10 06:11:52.887866,305.37
2021-09-10 06:17:08.857003,305.37
2021-09-10 06:22:24.675780,305.37
2021-09-10 06:27:40.520065,305.37
2021-09-10 06:32:56.380071,305.37
2021-09-10 06:38:12.345804,305.37
2021-09-10 06:43:28.391913,305.37
2021-09-10 06:48:44.488160,305.37
2021-09-10 06:54:00.697666,305.37
2021-09-10 06:59:16.962815,305.37
2021-09-10 07:04:33.250794,305.37
2021-09-10 07:09:49.996824,306.37
2021-09-10 07:15:06.318991,307.37
2021-09-10 07:20:22.778981,308.37
2021-09-10 07:25:39.504799,309.37
2021-09-10 07:30:56.675548,310.37
2021-09-10 07:36:13.966644,311.37
2021-09-10 07:41:31.133886,312.37
2021-09-10 07:46:48.127977,313.37
2021-09-10 07:52:05.814179,314.37
2021-09-10 07:57:22.844908,315.37
2021-09-10 08:02:39.951266,316.37
2021-09-10 08:07:57.294500,317.37
2021-09-10 08:13:14.753973,318.37
2021-09-10 08:18:32.034789,319.37
2021-09-10 08:23:49.262090,320.37
2021-09-10 08:29:06.620226,321.37
2021-09-10 08:34:24.084391,322.37
2021-09-10 08:39:41.713733,323.37
2021-09-10 08:44:59.452508,324.37
2021-09-10 08:50:17.162486,325.37
2021-09-10 08:55:35.039414,326.37
2021-09-10 09:00:53.478854,327.37
2021-09-10 09:06:11.658078,328.37
2021-09-10 09:11:29.517197,329.37
2021-09-10 09:16:47.505168,330.37
2021-09-10 09:22:06.346979,331.37
2021-09-10 09:27:25.782840,332.37
2021-09-10 09:32:43.948618,333.37
2021-09-10 09:38:02.244354,334.37
2021-09-10 09:43:20.822385,335.37
2021-09-10 09:48:39.047512,336.37
2021-09-10 09:53:57.507229,337.37
2021-09-10 09:59:16.164098,338.37
2021-09-10 10:04:35.018024,339.37
2021-09-10 10:09:54.474418,340.37
2021-09-10 10:15:13.308399,341.37
2021-09-10 10:20:32.444389,342.37
2021-09-10 10:25:51.571816,343.37
2021-09-10 10:31:12.664960,344.37
2021-09-10 10:36:32.081671,345.37
2021-09-10 10:41:51.216976,346.37
2021-09-10 10:47:10.430278,347.37
2021-09-10 10:52:29.807103,348.37
2021-09-10 10:57:49.552151,349.37
2021-09-10 11:03:08.950135,350.37
2021-09-10 11:08:28.479537,351.37
2021-09-10 11:13:48.173303,352.37
2021-09-10 11:19:09.456503,353.15
2021-09-10 11:24:29.053189,353.15
2021-09-10 11:29:48.746019,353.15
2021-09-10 11:35:08.348311,353.15
2021-09-10 11:40:28.335915,353.15
2021-09-10 11:45:48.864962,353.15
2021-09-10 11:51:08.603759,353.15
2021-09-10 11:56:29.212261,353.15
2021-09-10 12:01:49.189600,353.15
2021-09-10 12:07:09.969619,353.15
2021-09-10 12:12:30.194487,353.15
2021-09-10 12:17:50.871814,353.15
2021-09-10 12:23:11.537736,353.15
2021-09-10 12:28:32.088139,353.15
2021-09-10 12:33:53.681648,353.15
2021-09-10 12:39:14.380384,353.15
2021-09-10 12:44:34.966511,353.15
2021-09-10 12:49:55.661233,353.15
2021-09-10 12:55:16.813401,353.15
2021-09-10 13:00:37.576493,353.15
2021-09-10 13:05:58.359829,353.15
2021-09-10 13:11:19.300605,353.15
2021-09-10 13:16:40.704580,353.15
2021-09-10 13:22:03.189873,353.15
2021-09-10 13:27:24.828260,353.15
2021-09-10 13:32:46.123424,353.15
